2023-12-11 16:15:34,718 INFO  Logger.cs: 70 - 
2023-12-11 17:08:54,608 INFO  ExportHelperExtension.cs: 1136 - Found 27 in hand-1
2023-12-11 17:08:54,608 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hand-1
2023-12-11 17:08:54,609 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from arm_l2-1
2023-12-11 17:08:54,609 INFO  ExportHelperExtension.cs: 1136 - Found 39 in arm_l2-1
2023-12-11 17:08:54,610 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in arm_l2-1
2023-12-11 17:08:54,610 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from car.SLDASM
2023-12-11 17:08:54,610 INFO  ExportHelperExtension.cs: 1136 - Found 66 in car.SLDASM
2023-12-11 17:08:54,611 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in car.SLDASM
2023-12-11 17:08:54,611 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-12-11 17:08:54,612 INFO  ExportHelperExtension.cs: 1160 - 11 components to check
2023-12-11 17:08:54,612 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from arm_l3-1
2023-12-11 17:08:54,612 INFO  ExportHelperExtension.cs: 1136 - Found 34 in arm_l3-1
2023-12-11 17:08:54,613 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in arm_l3-1
2023-12-11 17:08:54,613 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_rf-1
2023-12-11 17:08:54,613 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_rf-1
2023-12-11 17:08:54,614 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_rf-1
2023-12-11 17:08:54,614 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2023-12-11 17:08:54,615 INFO  ExportHelperExtension.cs: 1136 - Found 31 in base-1
2023-12-11 17:08:54,615 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2023-12-11 17:08:54,615 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_rb-1
2023-12-11 17:08:54,616 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_rb-1
2023-12-11 17:08:54,616 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_rb-1
2023-12-11 17:08:54,617 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_lb-1
2023-12-11 17:08:54,617 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_lb-1
2023-12-11 17:08:54,617 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_lb-1
2023-12-11 17:08:54,618 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_lf-1
2023-12-11 17:08:54,618 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_lf-1
2023-12-11 17:08:54,618 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_lf-1
2023-12-11 17:08:54,619 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from finger_2-1
2023-12-11 17:08:54,619 INFO  ExportHelperExtension.cs: 1136 - Found 27 in finger_2-1
2023-12-11 17:08:54,620 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in finger_2-1
2023-12-11 17:08:54,620 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from finger_1-1
2023-12-11 17:08:54,620 INFO  ExportHelperExtension.cs: 1136 - Found 27 in finger_1-1
2023-12-11 17:08:54,621 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in finger_1-1
2023-12-11 17:08:54,621 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from arm_l1-1
2023-12-11 17:08:54,622 INFO  ExportHelperExtension.cs: 1136 - Found 32 in arm_l1-1
2023-12-11 17:08:54,622 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in arm_l1-1
2023-12-11 17:08:54,622 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hand-1
2023-12-11 17:08:54,623 INFO  ExportHelperExtension.cs: 1136 - Found 27 in hand-1
2023-12-11 17:08:54,623 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hand-1
2023-12-11 17:08:54,623 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from arm_l2-1
2023-12-11 17:08:54,624 INFO  ExportHelperExtension.cs: 1136 - Found 39 in arm_l2-1
2023-12-11 17:08:54,624 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in arm_l2-1
2023-12-11 17:08:54,864 INFO  SwAddin.cs: 339 - Loading config tree
2023-12-11 17:08:54,868 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-12-11 17:08:54,872 INFO  SwAddin.cs: 344 - Showing property manager
2023-12-11 17:09:00,525 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:09:44,864 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:09:47,442 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:10:10,595 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:10:15,561 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:10:36,757 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:10:53,833 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:11:09,759 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:11:40,058 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:11:49,277 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:12:27,286 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:12:49,635 INFO  SwAddin.cs: 294 - Assembly export called for file car.SLDASM
2023-12-11 17:13:07,459 INFO  SwAddin.cs: 294 - Assembly export called for file car.SLDASM
2023-12-11 17:13:08,404 INFO  SwAddin.cs: 313 - Saving assembly
2023-12-11 17:13:08,543 INFO  SwAddin.cs: 316 - Opening property manager
2023-12-11 17:13:08,544 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from car.SLDASM
2023-12-11 17:13:08,544 INFO  ExportHelperExtension.cs: 1136 - Found 66 in car.SLDASM
2023-12-11 17:13:08,545 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in car.SLDASM
2023-12-11 17:13:08,545 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-12-11 17:13:08,546 INFO  ExportHelperExtension.cs: 1160 - 11 components to check
2023-12-11 17:13:08,546 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from arm_l3-1
2023-12-11 17:13:08,546 INFO  ExportHelperExtension.cs: 1136 - Found 34 in arm_l3-1
2023-12-11 17:13:08,547 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in arm_l3-1
2023-12-11 17:13:08,547 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_rf-1
2023-12-11 17:13:08,548 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_rf-1
2023-12-11 17:13:08,548 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_rf-1
2023-12-11 17:13:08,548 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2023-12-11 17:13:08,549 INFO  ExportHelperExtension.cs: 1136 - Found 31 in base-1
2023-12-11 17:13:08,549 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2023-12-11 17:13:08,550 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_rb-1
2023-12-11 17:13:08,550 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_rb-1
2023-12-11 17:13:08,551 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_rb-1
2023-12-11 17:13:08,551 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_lb-1
2023-12-11 17:13:08,551 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_lb-1
2023-12-11 17:13:08,552 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_lb-1
2023-12-11 17:13:08,552 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_lf-1
2023-12-11 17:13:08,553 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_lf-1
2023-12-11 17:13:08,553 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_lf-1
2023-12-11 17:13:08,553 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from finger_2-1
2023-12-11 17:13:08,554 INFO  ExportHelperExtension.cs: 1136 - Found 27 in finger_2-1
2023-12-11 17:13:08,554 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in finger_2-1
2023-12-11 17:13:08,555 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from finger_1-1
2023-12-11 17:13:08,555 INFO  ExportHelperExtension.cs: 1136 - Found 27 in finger_1-1
2023-12-11 17:13:08,556 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in finger_1-1
2023-12-11 17:13:08,556 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from arm_l1-1
2023-12-11 17:13:08,557 INFO  ExportHelperExtension.cs: 1136 - Found 32 in arm_l1-1
2023-12-11 17:13:08,557 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in arm_l1-1
2023-12-11 17:13:08,558 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from hand-1
2023-12-11 17:13:08,558 INFO  ExportHelperExtension.cs: 1136 - Found 27 in hand-1
2023-12-11 17:13:08,559 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in hand-1
2023-12-11 17:13:08,559 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from arm_l2-1
2023-12-11 17:13:08,559 INFO  ExportHelperExtension.cs: 1136 - Found 39 in arm_l2-1
2023-12-11 17:13:08,560 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in arm_l2-1
2023-12-11 17:13:08,560 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from car.SLDASM
2023-12-11 17:13:08,561 INFO  ExportHelperExtension.cs: 1136 - Found 66 in car.SLDASM
2023-12-11 17:13:08,561 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in car.SLDASM
2023-12-11 17:13:08,561 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-12-11 17:13:08,562 INFO  ExportHelperExtension.cs: 1160 - 11 components to check
2023-12-11 17:13:08,562 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from arm_l3-1
2023-12-11 17:13:08,563 INFO  ExportHelperExtension.cs: 1136 - Found 34 in arm_l3-1
2023-12-11 17:13:08,563 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in arm_l3-1
2023-12-11 17:13:08,563 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_rf-1
2023-12-11 17:13:08,564 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_rf-1
2023-12-11 17:13:08,564 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_rf-1
2023-12-11 17:13:08,565 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2023-12-11 17:13:08,565 INFO  ExportHelperExtension.cs: 1136 - Found 31 in base-1
2023-12-11 17:13:08,565 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2023-12-11 17:13:08,566 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_rb-1
2023-12-11 17:13:08,566 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_rb-1
2023-12-11 17:13:08,567 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_rb-1
2023-12-11 17:13:08,567 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_lb-1
2023-12-11 17:13:08,567 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_lb-1
2023-12-11 17:13:08,568 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_lb-1
2023-12-11 17:13:08,568 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_lf-1
2023-12-11 17:13:08,569 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_lf-1
2023-12-11 17:13:08,569 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_lf-1
2023-12-11 17:13:08,569 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from finger_2-1
2023-12-11 17:13:08,570 INFO  ExportHelperExtension.cs: 1136 - Found 27 in finger_2-1
2023-12-11 17:13:08,570 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in finger_2-1
2023-12-11 17:13:08,570 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from finger_1-1
2023-12-11 17:13:08,571 INFO  ExportHelperExtension.cs: 1136 - Found 27 in finger_1-1
2023-12-11 17:13:08,571 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in finger_1-1
2023-12-11 17:13:08,572 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from arm_l1-1
2023-12-11 17:13:08,572 INFO  ExportHelperExtension.cs: 1136 - Found 32 in arm_l1-1
2023-12-11 17:13:08,572 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in arm_l1-1
2023-12-11 17:13:08,573 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from hand-1
2023-12-11 17:13:08,573 INFO  ExportHelperExtension.cs: 1136 - Found 27 in hand-1
2023-12-11 17:13:08,574 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in hand-1
2023-12-11 17:13:08,574 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from arm_l2-1
2023-12-11 17:13:08,574 INFO  ExportHelperExtension.cs: 1136 - Found 39 in arm_l2-1
2023-12-11 17:13:08,575 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in arm_l2-1
2023-12-11 17:13:08,620 INFO  SwAddin.cs: 339 - Loading config tree
2023-12-11 17:13:08,621 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-12-11 17:13:08,623 INFO  SwAddin.cs: 344 - Showing property manager
2023-12-11 17:13:20,144 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:13:26,051 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:13:57,971 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:14:00,358 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:14:16,795 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:14:37,483 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:14:53,989 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:15:09,974 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:15:32,360 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:15:46,695 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-11 17:16:25,190 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-12-11 17:16:27,326 INFO  ExportHelperExtension.cs: 347 - Creating joint wlf_link
2023-12-11 17:16:27,332 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-12-11 17:16:27,333 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-12-11 17:16:27,333 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-12-11 17:16:27,572 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2023-12-11 17:16:27,576 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-12-11 17:16:27,577 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-12-11 17:16:27,577 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-12-11 17:16:29,648 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child wlf_link failed
2023-12-11 17:16:29,652 INFO  ExportHelperExtension.cs: 347 - Creating joint wlb_link
2023-12-11 17:16:29,652 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-12-11 17:16:29,653 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-12-11 17:16:29,653 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-12-11 17:16:29,882 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-12-11 17:16:29,882 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-12-11 17:16:29,883 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-12-11 17:16:29,883 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-12-11 17:16:31,880 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child wlb_link failed
2023-12-11 17:16:31,884 INFO  ExportHelperExtension.cs: 347 - Creating joint wrf_link
2023-12-11 17:16:31,885 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-12-11 17:16:31,885 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-12-11 17:16:31,885 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-12-11 17:16:32,116 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-12-11 17:16:32,117 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-12-11 17:16:32,117 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-12-11 17:16:32,117 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-12-11 17:16:34,152 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child wrf_link failed
2023-12-11 17:16:34,184 INFO  ExportHelperExtension.cs: 347 - Creating joint wrb_link
2023-12-11 17:16:34,184 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-12-11 17:16:34,184 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-12-11 17:16:34,185 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-12-11 17:16:34,421 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-12-11 17:16:34,422 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-12-11 17:16:34,422 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-12-11 17:16:34,423 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-12-11 17:16:36,503 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child wrb_link failed
2023-12-11 17:16:36,507 INFO  ExportHelperExtension.cs: 347 - Creating joint arm1_link
2023-12-11 17:16:36,507 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-12-11 17:16:36,507 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-12-11 17:16:36,508 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-12-11 17:16:36,753 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-12-11 17:16:36,753 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-12-11 17:16:36,754 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-12-11 17:16:36,754 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-12-11 17:16:38,875 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child arm1_link failed
2023-12-11 17:16:38,882 INFO  ExportHelperExtension.cs: 347 - Creating joint arm2_link
2023-12-11 17:16:38,882 INFO  ExportHelperExtension.cs: 1397 - Fixing components for arm1_link
2023-12-11 17:16:38,883 INFO  ExportHelperExtension.cs: 1402 - Fixing 46
2023-12-11 17:16:38,883 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-12-11 17:16:38,883 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2023-12-11 17:16:39,146 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
